mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.11915024121602376,0.006073760392893807,0.05440084139506022,0.0008274893597530391,0.1,"(1, 1)","{'clf__alpha': 0.1, 'tfidf__ngram_range': (1, 1)}",0.8663101604278075,0.8689839572192514,0.8683788121990369,0.8678909766153652,0.0011447809071334883,2
0.39296571413675946,0.09081332969361841,0.14226698875427246,0.06870421048421714,0.1,"(1, 2)","{'clf__alpha': 0.1, 'tfidf__ngram_range': (1, 2)}",0.8775401069518717,0.8700534759358288,0.8769395398608881,0.8748443742495295,0.0033965374718830364,1
0.16399709383646646,0.04523017428755102,0.07079037030537923,0.04612831329886909,1,"(1, 1)","{'clf__alpha': 1, 'tfidf__ngram_range': (1, 1)}",0.8577540106951872,0.8566844919786096,0.8528624933119315,0.8557669986619093,0.002099695385417481,3
0.34285569190979004,0.1109346171598106,0.14400100708007812,0.06427853535245875,1,"(1, 2)","{'clf__alpha': 1, 'tfidf__ngram_range': (1, 2)}",0.8379679144385027,0.8433155080213903,0.8378812199036918,0.8397215474545282,0.002541560334743343,4
0.12727673848470053,0.03648772945081403,0.06975523630777995,0.009885905773923585,10,"(1, 1)","{'clf__alpha': 10, 'tfidf__ngram_range': (1, 1)}",0.8064171122994652,0.8064171122994652,0.806848582129481,0.8065609355761372,0.00020339682845435801,5
0.4925502936045329,0.1502885349992893,0.17702833811442056,0.06762356267206326,10,"(1, 2)","{'clf__alpha': 10, 'tfidf__ngram_range': (1, 2)}",0.8064171122994652,0.8064171122994652,0.806848582129481,0.8065609355761372,0.00020339682845435801,5
