mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0950021743774414,0.021461554139919972,0.046001036961873375,0.01430894985889348,0.1,"(1, 1)","{'clf__alpha': 0.1, 'tfidf__ngram_range': (1, 1)}",0.8663101604278075,0.8689839572192514,0.8683788121990369,0.8678909766153652,0.0011447809071334883,2
0.1729109287261963,0.05110372567828484,0.07311582565307617,0.02938106356719166,0.1,"(1, 2)","{'clf__alpha': 0.1, 'tfidf__ngram_range': (1, 2)}",0.8775401069518717,0.8700534759358288,0.8769395398608881,0.8748443742495295,0.0033965374718830364,1
0.08033347129821777,0.0057937106395746394,0.04300006230672201,0.007871721545204003,1,"(1, 1)","{'clf__alpha': 1, 'tfidf__ngram_range': (1, 1)}",0.8577540106951872,0.8566844919786096,0.8528624933119315,0.8557669986619093,0.002099695385417481,3
0.14798601468404135,0.01522641511697037,0.06858134269714355,0.011179217749554892,1,"(1, 2)","{'clf__alpha': 1, 'tfidf__ngram_range': (1, 2)}",0.8379679144385027,0.8433155080213903,0.8378812199036918,0.8397215474545282,0.002541560334743343,4
0.11966649691263835,0.017203695312360028,0.05733100573221842,0.03242879669872615,10,"(1, 1)","{'clf__alpha': 10, 'tfidf__ngram_range': (1, 1)}",0.8064171122994652,0.8064171122994652,0.806848582129481,0.8065609355761372,0.00020339682845435801,5
0.10701266924540202,0.001424798436315826,0.041525840759277344,0.009130549931937706,10,"(1, 2)","{'clf__alpha': 10, 'tfidf__ngram_range': (1, 2)}",0.8064171122994652,0.8064171122994652,0.806848582129481,0.8065609355761372,0.00020339682845435801,5
